unique_id,repo_name,path,effective_code_length,loop_count,computation_count,execution_time_cycles,instruction_count,cpi,I1mr,ILmr,Dr,Dw,D1mr,D1mw,DLmr,DLmw,cpu_fre,execution_time,total_memory,instruction_cache_miss_rate,data_cache_miss_rate,code
126-20903,gorthauer/playground,labs/l3.c,15,1,4,1714051.3518825,173242.0,9.891158033271378,1336.0,1318.0,39181.0,13304.0,1618.0,636.0,1341.0,593.0,1500000000,0.001142700901255,1082014363648.0,0.0153196107179552,0.0797942269219777,"#include <stdio.h>

int main()
{
    int a,i,k,l,n,s = 2;
    k = 1;
    l = 1;
    while (l <= 4000)
    {
        a = l + k;
        k = l;
        l = a;
        if (l % 2 == 1) s += l;
    }

    printf (""\n%d\n"", s);
    return 0;
}
"
043-1526,k0gaMSX/scc,tests/execute/0006-whilestmt.c,9,1,1,2062445.8556994,169061.0,12.199413229544366,1139.0,1129.0,38452.0,12696.0,1567.0,588.0,1316.0,547.0,1500000000,0.0013749639037996,1082014363648.0,0.0134152761429306,0.0785563462891999,"int
main()
{
	int x;

	x = 50;
	while (x)
		x = x - 1;
	return x;
}
"
193-23996,xqbase/eleeye,codec/unixtext/dos2mac.c,37,1,5,1971303.13608795,176450.0,11.172020402380278,1293.0,1271.0,40222.0,13740.0,1644.0,634.0,1362.0,592.0,1500000000,0.0013142020907253,1082014363648.0,0.0145310286200056,0.0784255587265112,"#include <stdio.h>

const char *szTempFile = ""DOS2MAC.TMP"";

int main(int argc, char **argv) {
  FILE *fpIn, *fpOut;
  int nChar;

  if (argc < 2) {
    fpIn = stdin;
    fpOut = stdout;
  } else {
    fpIn = fopen(argv[1], ""rb"");
    if (fpIn == NULL) {
      return 1;
    }
    if (argc < 3) {
      fpOut = fopen(szTempFile, ""wb"");
    } else {
      fpOut = fopen(argv[2], ""wb"");
    }
    if (fpOut == NULL) {
      fclose(fpIn);
      return 1;
    }
  }

  while ((nChar = fgetc(fpIn)) != EOF) {
    if (nChar != '\n') {
      fputc(nChar, fpOut);
    }
  }

  if (argc > 1) {
    fclose(fpIn);
    fclose(fpOut);
    if (argc < 3) {
      remove(argv[1]);
      rename(szTempFile, argv[1]);
    }
  }
  return 0;
}
"
376-20420,goliveira/linguagemc,thehuxley/loop_de_inteiros.c,11,1,3,1691163.16828875,814899.0,2.0742435565634514,1335.0,1316.0,174917.0,110089.0,1620.0,699.0,1339.0,654.0,1500000000,0.0011274421121925,1082014363648.0,0.0032531638890218,0.0151295060454867,"#include <stdio.h>

int main()
{
    int n;
    n = 1;

    while (n <= 1000)
    {
        printf(""%d\n"", n);
        n++;
    }

    return 0;
}
"
241-21110,evan886/learn-c,mysrc/p67.c,12,1,4,1492938.1432011002,173063.0,8.626557958662453,1330.0,1312.0,39176.0,13306.0,1617.0,636.0,1340.0,593.0,1500000000,0.0009952920954674,1082014363648.0,0.0152661169631868,0.0797606798521397,"#include <stdio.h>

int main(void)
{
	 int no = 1;
	 int sum = 0;

	 do
	 {
		 sum +=no;
		 no++;
	 }while (no <= 5);

	 printf(""1 到5的合计值是 %d \n"", sum);
	 return (0);
}"
140-19759,ZenQ3/Linux-C-Program,basic/misc/getopt.c,29,1,6,1798892.97578475,176323.0,10.198941714920911,1317.0,1296.0,40166.0,13649.0,1696.0,637.0,1353.0,593.0,1500000000,0.0011992619838565,1082014363648.0,0.0148193939531428,0.0795131468921304,"#include <stdio.h>
#include <stdlib.h>
#include <unistd.h>

int main(int argc, char *argv[])
{
    int arg;

    if (argc < 2)
    {
        printf(""no arguments\n"");
    }
    while ((arg = getopt(argc, argv, ""ab:c"")) != -1)
    {
        printf(""optind: %d\n"", optind);
        switch (arg)
        {
            case 'a':
                printf(""option: a\n"");
                break;
            case 'b':
                printf(""option: b\n"");
                printf(""argument of -b: %s\n"", optarg);
                break;
            case 'c':
                printf(""option: c\n"");
                break;
            default:
                printf(""unknow option: %c\n"", (char)optopt);
                break;
        }
    }

    return 0;
}
"
302-8619,chenai/Lily,Test/all.c,22,1,3,2009194.57711275,169096.0,19.639009793253532,1139.0,1129.0,38451.0,12707.0,1567.0,587.0,1317.0,548.0,1500000000,0.0013394630514085,1082014363648.0,0.0134124994086199,0.0785605379412799,"
int a[12];

int xxx()
{
	return 0;
}

int sum(int a, int b)
{
	return a+b;
}

int main()
{
	int i;
	int j;

	i = 1;
	j = 12;
	while(i < j) 
	{
		a[i+j] = sum(i,j);
		i = i + 1;
	}
	
	return 0;
}"
260-2810,Gurgel100/gcc,gcc/testsuite/gcc.c-torture/execute/pr88693.c,48,1,10,1661958.1729173,172049.0,9.659794593400717,1156.0,1147.0,39231.0,12972.0,1595.0,586.0,1337.0,545.0,1500000000,0.0011079721152782,1082014363648.0,0.0133857215095699,0.0778307760090416,"/* PR tree-optimization/88693 */

__attribute__((noipa)) void
foo (char *p)
{
  if (__builtin_strlen (p) != 9)
    __builtin_abort ();
}

__attribute__((noipa)) void
quux (char *p)
{
  int i;
  for (i = 0; i < 100; i++)
    if (p[i] != 'x')
      __builtin_abort ();
}

__attribute__((noipa)) void
qux (void)
{
  char b[100];
  __builtin_memset (b, 'x', sizeof (b));
  quux (b);
}

__attribute__((noipa)) void
bar (void)
{
  static unsigned char u[9] = ""abcdefghi"";
  char b[100];
  __builtin_memcpy (b, u, sizeof (u));
  b[sizeof (u)] = 0;
  foo (b);
}

__attribute__((noipa)) void
baz (void)
{
  static unsigned char u[] = { 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q', 'r' };
  char b[100];
  __builtin_memcpy (b, u, sizeof (u));
  b[sizeof (u)] = 0;
  foo (b);
}

int
main ()
{
  qux ();
  bar ();
  baz ();
  return 0;
}
"
300-18445,Levi-Armstrong/gdb-7.7.1,gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6002772897.016257,170157.0,35277.848675047164,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.001848598010838,1082014363648.0,0.0134816669311283,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2014 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
016-6021,TommesDee/cpachecker,test/programs/simple/reachdef/localVarsLoop.c,9,1,0,1963413.32048175,169061.0,11.613636498068743,1139.0,1129.0,38452.0,12696.0,1567.0,588.0,1316.0,547.0,1500000000,0.0013089422136545,1082014363648.0,0.0134152761429306,0.0785563462891999,"

int main() {

int i;
int a;

  i = 0;

  while(i){
  	a = 0;
  }

 return 0;
}

"
291-33130,epicsdeb/rtems-gdb,gdb/testsuite/gdb.cell/break-spu.c,30,1,10,1635842.9566024502,173904.0,9.403222467568314,1340.0,1322.0,39447.0,13428.0,1626.0,636.0,1346.0,594.0,1500000000,0.0010905619710683,1082014363648.0,0.0153072959793909,0.0794704491725768,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2009, 2011 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.

   Contributed by Markus Deuling <deuling@de.ibm.com>  */

#include <stdio.h>

void foo (void);

int
main (unsigned long long speid, unsigned long long argp,
      unsigned long long envp)
{
  int i;

  printf (""Hello World! from spu\n"");

  i = 5;
  foo ();
  printf (""i = %d\n"", i);

  return 0;
}

void
foo (void)
{
  printf (""in foo\n"");
}
"
213-6434,xdje42/gdb,gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6020757488.7899685,170155.0,35383.958672974644,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.013838325859979,1082014363648.0,0.0134818253944932,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2014 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
309-16838,mattstock/binutils-bexkat1,gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6001885831.472464,170155.0,35273.0500484852,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.001257220981643,1082014363648.0,0.0134818253944932,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2020 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
383-17776,ANSSI-FR/picon,examples/unit_tests/src/test_sleep.c,5,1,1,3002721567.2889724,173672.0,17289.612413054492,1341.0,1321.0,39372.0,13401.0,1622.0,637.0,1342.0,593.0,1500000000,2.0018143781926483,1082014363648.0,0.0153277442535354,0.0794724575066795,"#include <unistd.h>
#include <stdio.h>

#define SLEEP_DURATION_SECONDS 2


int main() {

  printf(""entering sleep for %u seconds\n"", SLEEP_DURATION_SECONDS);

  sleep(SLEEP_DURATION_SECONDS);

  return 0;
}
"
135-3737,totalspectrum/binutils-propeller,gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6002102590.631694,170155.0,35232.46507596016,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.001401727087796,1082014363648.0,0.0134818253944932,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2017 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
303-30727,swigger/gdb-ios,gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6002146890.037693,170155.0,35274.58429079369,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.001431260025129,1082014363648.0,0.0134818253944932,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2016 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
033-15392,jmesmon/trifles,fizzbuz.c,18,1,5,2106122.9053884,215936.0,9.753454727326616,1347.0,1327.0,48523.0,19468.0,1625.0,642.0,1345.0,600.0,1500000000,0.0014040819369256,1082014363648.0,0.0123832987551867,0.0619493756526599,"#include <stdio.h>

int main(void)
{
	int i;
	for(i = 0; i <= 100; i++) {
		int fizz = !(i % 3);
		int buzz = !(i % 5);

		if (fizz && buzz) {
			puts(""FizzBuzz"");
		} else if (fizz) {
			puts(""Fizz"");
		} else if (buzz) {
			puts(""Buzz"");
		} else {
			printf(""%d\n"", i);
		}
	}
	return 0;
}
"
152-27420,ProgDan/maratona,Maratona_C/OBI2008/telefone.c,16,1,5,1666217.9259582001,174826.0,9.530716255019277,1285.0,1267.0,39719.0,13508.0,1628.0,634.0,1345.0,591.0,1500000000,0.0011108119506388,1082014363648.0,0.0145973711004084,0.0788697465571984,"#include <stdio.h>
#include <ctype.h>

int main() {
	char ch;
	int dig;
	while ((ch = getc(stdin)) != EOF) {
		if (isalpha(ch)) {
			if (ch >= 'Q') {
				ch--;
			}
			dig = (ch - 'A') / 3;
			putc('2' + dig, stdout);
		} else {
			putc(ch, stdout);
		}
	}
	return 0;
}
"
252-1966,Jadoch/LinuxProject,MPS/prog_linux/31/exemple_gethostent.c,11,1,3,2400154.4807106,464153.0,5.171040583600666,2894.0,2107.0,101924.0,49807.0,2251.0,775.0,1615.0,693.0,1500000000,0.0016001029871404,1082014363648.0,0.0107744644546087,0.035154319156929,"	#include <stdio.h>
	#include <netdb.h>

	int
main (void)
{
	struct hostent * hote;
	sethostent (1);
	while ((hote = gethostent ()) != NULL)
		fprintf (stdout, ""%s "", hote -> h_name);
	fprintf (stdout, ""\n"");
	endhostent ();
	return (0);
}
"
144-28595,ZenQ3/Linux-C-Program,basic/string/isalpha.c,13,1,5,1698046.80626835,179362.0,9.46714465717376,1354.0,1334.0,40571.0,14101.0,1637.0,635.0,1352.0,594.0,1500000000,0.0011320312041789,1082014363648.0,0.014986451979795,0.0771510096575943,"#include <stdio.h>
#include <ctype.h>

int main()
{
    char s[] = ""cD1-5#Xt_Et"";
    int i;

    for (i = 0; s[i] != 0; i++)
    {
        if (isalpha(s[i]))
        {
            printf(""%d : %c \n"", i, s[i]);
        }
    }

    return 0;

}
"
178-21315,EvtimPavlov/c-programming-2014-2015-homework,B/02_Atanas_Chompolov/homework_3/task_2_v2.c,14,1,4,1666788.24461985,248857.0,6.693253555254624,1336.0,1317.0,53814.0,23978.0,1619.0,657.0,1341.0,614.0,1500000000,0.0011111921630799,1082014363648.0,0.0106607409074287,0.0543886260798025,"#include <stdio.h>

int main() {
	
	long unsigned int a, b, c;
	int counter;	

	a = 2;
	b = 1;

	for (counter = 0; counter < 100; counter++)
	{
		printf(""%lu, \n"",a);
		c = a + b;
		a = b;
		b = c;
	}	
	return 0;
}
"
015-22869,EvtimPavlov/c-programming-2014-2015-homework,B/02_Atanas_Chompolov/homework_3/task_4.c,13,1,5,1578993.0475875,173638.0,9.09359126458494,1340.0,1321.0,39261.0,13354.0,1619.0,636.0,1341.0,593.0,1500000000,0.001052662031725,1082014363648.0,0.0153249864660961,0.0796160790649054,"#include <stdio.h>

int main()
{
	int n, count;
    	long unsigned int factorial;
	
	factorial = 1;
        n = 10;

    	for (count=1; count<=n; count++)    
       	{
        	factorial*=count;              
       	}
    	printf(""Factorial of %d = %lu\n"",n, factorial);

    return 0;
}
"
206-17152,web1992/c_primer_plus,c_array/arf.c,22,2,7,1834307.9136684,198813.0,9.226293049247282,1505.0,1474.0,44796.0,16799.0,1652.0,639.0,1366.0,596.0,1500000000,0.0012228719424456,1082014363648.0,0.0149839296223084,0.0690478123224287,"#include <stdio.h>

#define SIZE 5

void show_array(const double ary[], int len);

void mult_array(double ary[], double mult, int len);

int main(void) {
    double dip[SIZE] = {5, 10.2, 3, 4, 100};
    printf(""the origin dip ary: \n"");
    show_array(dip, SIZE);
    printf(""the mult dip ary: \n"");
    mult_array(dip, 2.0, SIZE);
    show_array(dip, SIZE);
}

void show_array(const double ary[], int len) {
    int i;
    for (i = 0; i < len; i++) {
        printf(""ary[%d]=%8.3f \n"", i, ary[i]);
    }
}

void mult_array(double ary[], double mult, int len) {
    int i;
    for (i = 0; i < len; i++) {
        ary[i] *= mult;
    }
}
"
348-10151,mit-pdos/fscq-impl,bench/mini-mini.c,14,1,4,66140691.28409025,177479.0,372.6677015308853,1158.0,1148.0,40424.0,13514.0,1605.0,586.0,1341.0,546.0,1500000000,0.0440937941893935,1082014363648.0,0.0129930865060091,0.0756053246319848,"#define _GNU_SOURCE 1
#include <stdio.h>
#include <fcntl.h>
#include <unistd.h>
#include <stdlib.h>
#include <string.h>

int
main(int ac, char **av)
{
  int fd = open(""test.one"", O_CREAT | O_EXCL | O_WRONLY, 0666);
  close(fd);

  int dfd = open(""."", O_RDONLY | O_DIRECTORY);

  for (int i = 0; i < 100; i++) {
    rename(""test.one"", ""test.two"");
    fsync(dfd);

    rename(""test.two"", ""test.one"");
    fsync(dfd);
  }

  unlink(""test.one"");
}
"
299-7473,jaredly/codetalker,tests/data/c/more/code21.c,13,3,2,6719413388.98614,248493023.0,27.03306270695576,1301.0,1284.0,92009460.0,45998375.0,1631.0,636.0,1350.0,593.0,1500000000,4.47960892599076,1082014363648.0,1.0402706558083122e-05,3.050551441517795e-05,"
// Delay for 5 seconds example

#include <stdio.h>
#include <time.h> 
int main()
{
time_t start;
time_t current;

time(&start);
printf(""delay for 5 seconds.\n"");
do{
time(&current);
}while(difftime(current,start) < 5.0);
printf(""Finished delay.\n"");


return 0;
}
"
070-5578,Nidjo123/projecteuler,2.c,17,1,4,1670282.79975045,173316.0,9.634482679037134,1329.0,1311.0,39169.0,13306.0,1620.0,630.0,1342.0,590.0,1500000000,0.0011135218665003,1082014363648.0,0.0152322924600152,0.0796950929013816,"#include <stdio.h>

int main()
{
  int i, a, b, res;

  const int N = 4000000;

  res = 0;
  a = 1;
  b = 2;

  while (b <= N) {
    if (b % 2 == 0)
      res += b;

    int tmp = b;
    b = b + a;
    a = tmp;
  }

  printf(""%d"", res);

  return 0;
}
"
